GeneID	GSM2466364	GSM2466365	GSM2466366	GSM2466367	GSM2466368	GSM2466369	GSM2466370	GSM2466371	GSM2466372	GSM2466373	GSM2466374	GSM2466375	GSM2466376	GSM2466377	GSM2466378
101928105	0.5	0	0.1422	0.1309	0.5439	0.1585	0.346	0	0	0	0.3066	0.1099	0	0	0.1027
6478	23.62	23.45	35.55	48.23	40.01	39.84	28.1	27.27	29.04	22.75	27.51	33.41	31.1	27.26	73.01
105374155	0	0.05392	0.1107	0.07644	0	0	0.04489	0.09282	0	0	0.03978	0.08558	0.04462	0	0.03996
646951	0.02447	0	0.02436	0	0	0	0.03951	0	0.08147	0.03331	0.03501	0.03766	0	0.03521	0.03517
7401	0.0596	0.1011	0.05932	0	0	0	0.07218	0.01658	0.04961	0.04057	0	0	0.1435	0	0.02141
116933	0.1195	0.1159	0.2889	0.09388	0	0	0.0827	0.038	0.2842	0.2092	0.8306	0.1314	0.1096	0.172	0.04908
116931	11.01	6.399	8.261	8.301	0.2335	0.08409	10.1	6.81	10.45	9.099	15.61	7.43	13.43	10.36	8.584
29909	0	0	0.07773	0.05368	0	0	0	0	0.065	0.05316	0	0.03005	0.03133	0.08428	0.1964
9934	0.01738	0.05055	0.06919	0.09556	0	0	0.04209	0.009669	0.05786	0.01183	0.01243	0.02675	0.1255	0.07502	0.08741
53836	0.1345	0.3587	1.272	1.634	0.1097	0	0.1086	0.1123	0.05599	0.09157	0.04812	0.207	0	0.1452	3.045
53829	0	0	0	0	0	0	0	0	0	0.02472	0	0	0	0	0
64805	0.4034	0.2265	0.1057	0.09729	0.04619	0	0.1028	0.1418	0.2121	0.289	0.638	0.1961	0.2385	0.1833	0.1526
285313	2.552	1.435	2.515	2.122	1.108	0.04613	1.483	1.096	2.145	1.641	2.617	1.075	2.168	1.86	1.66
100847036	0	0	0.4165	0	0	0	0	0	0	0	0	0	0	0	0
105374157	0	0	0	0.04819	0	0	0	0	0	0	0	0	0.08438	0	0
105374158	0	0	0.249	0.2084	0	0	0	0	0	0	0	0	0	0	0
344752	0	0	0.05609	0.03443	0	0	0	0	0	0	0	0	0	0	0
101928142	0	0	0.4532	0.1192	0.07075	0	0	0	0	0	0	0	0	0	0
201651	0	0.03777	1.086	0.6069	0	0	0	0	0	0	0	0	0.06251	0	0
105374160	0	0	0	0.03066	0	0	0	0	0	0	0	0	0	0	0
13	0	0	0.1196	0.08262	0	0	0	0	0	0	0	0	0	0	0.04319
56670	0	0	0.01195	0	0	0	0	0	0	0	0	0	0	0.01728	0.01726
105374159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0247
107986047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928166	0	0	0.1729	0	0	0	0	0	0	0	0	0	0	0	0
4154	49.52	52.41	71.21	77.54	39.47	69.87	40.5	48.87	22.42	32.94	29.22	29.05	44.86	36.34	30.19
401093	0.9731	0.9802	1.855	1.943	0.4431	5.635	0.9623	1.133	0.6656	0.8524	1.619	0.9753	0.7143	1.086	0.5638
105374162	0.0356	0.08385	0.2481	0.1585	0.07192	0.1186	0.008213	0.03396	0.08467	0.0554	0.1164	0.1018	0.0653	0.05123	0.1097
645843	0	0	0.03865	0.07118	0.08448	0	0	0	0	0	0	0.05977	0.1246	0	0.05581
105374163	0	0	0.04264	0	0	0.04755	0	0	0	0.05833	0	0	0	0	0
102724289	1.723	1.435	3.071	2.075	0	0	1.646	1.416	1.772	4.814	0.71	1.444	1.346	2.207	0.05186
5028	16.74	15.81	75.07	64.86	8.752	0.0795	17.53	11.56	17.07	25.87	14.59	10.53	14.38	18.64	8.179
5912	7.924	7.997	28.12	25.5	21.98	8.072	8.82	8.147	13.13	8.974	13.67	11.57	8.421	11.95	33.21
105374164	0	0	0.0962	0.06644	0.1051	0	0.03902	0.08067	0	0	0.03458	0	0	0	0.06946
105374166	0	0	1.385	1.191	0.04326	0	0.04281	0	0	0.01805	0.03793	0.0204	0	0.03815	0.01905
105374165	0	0.06161	2.298	1.747	0	0	0	0	0.03526	0.1442	0.0303	0.03259	0	0.03047	0
107986147	0	0.09187	0.4715	0.4341	0	0	0.153	0	0.1577	0.129	0.1356	0	0	0.1363	0
152118	0	0	0	0	0	0	0.1398	0	0	0	0.1239	0	0	0	0
100507524	0.05798	0.3373	1.847	1.01	0.02102	0.0429	0	0.1936	0.193	1.658	0.3872	1.19	0	0.05562	0.1667
26084	3.182	7.724	32.8	26.81	0.9805	4.716	2.941	6.52	3.231	10.11	6.804	7.206	3.616	3.812	2.789
105374167	0.1369	0.2987	1.618	1.537	0.1117	0.3039	0.05527	0.2476	0.2279	0.5359	0.4408	0.3688	0.08239	0.1231	0.3935
170506	40.12	39.38	62.57	63.47	31.24	39.37	30.97	34.81	30.5	28.03	23.8	24.79	35.94	27.79	30.86
344758	0	0	0.03617	0	0	0	0	0	0	0	0	0	0	0.01307	0
105374170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4311	0.009512	0.004612	6.685	2.881	40.82	10.84	0.4685	0.0741	0.0871	0.2396	0.1225	0	0.07633	0.2053	0.06836
101928190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100507537	0	0	0	0	0.1395	0.1424	0	0.07136	0	0	0	0	0.2058	0.09228	0
105374172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23007	1.915	0.5357	4.965	4.68	0.09182	0.05536	1.933	0.3971	1.392	1.045	2.635	0.62	2.352	3.456	0.6562
100874036	0	0	0	0	0	0	0	0	0	0.1675	0	0	0	0	0
285315	6.008	3.221	8.881	6.849	2.66	4.591	4.12	2.789	3.519	2.672	3.089	2.463	6.178	4.866	4.535
9197	10.86	8.948	18.59	16.24	21.76	18.14	10.15	9.567	11.08	8.591	10.43	7.989	12.74	12.88	13.97
105374174	0.09721	0.2828	0.4838	0.4009	0.2115	0.05395	0.3139	0.2705	0.4046	0.4632	0.5564	0.2244	0.234	0.6994	0.2794
8833	29.96	24.65	67.96	77.02	23.58	15.48	24.71	23.23	15.43	18.87	15.97	14.61	30.85	21.27	18.45
7881	6.001	4.998	8.163	8.413	14.92	17.3	4.761	4.62	5.399	3.617	3.565	3.173	5.864	5.134	4.449
100874083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100874084	0	0	0	0	0.1122	0	0	0	0	0	0	0	0	0	0.1482
6747	50.8	46.76	78.12	83.71	120.7	164.4	43.43	45.36	45.54	36.53	32.27	35.95	53.41	46.46	46.36
100287227	0.9478	0.5935	2.142	2.153	0.945	0.9204	0.7971	0.3735	1.183	0.9677	1.469	0.8509	0.6654	1.137	0.8797
25976	25.32	24.84	38.14	41.85	14.26	31.09	18.46	16.32	36.41	33.94	24.38	23.94	26.74	33.71	38.65
107986148	0.1779	0.07841	0.2897	0.2816	0.1231	0.08974	0.07834	0.108	0.1884	0.3082	0.162	0.04978	0.0519	0.1163	0.1859
730091	0.07523	0.07295	0.4942	0.1517	2.439	1.937	0.04859	0.06698	0.1503	0.06146	0.06459	0.1158	0.02415	0.3248	0.02163
647033	13.62	14.65	8.212	9	7.664	6.138	9.726	12.57	5.955	7.306	6.738	7.95	11.51	7.512	6.899
389170	0.02198	0	0.474	0.4163	0.05578	0.1464	0.02366	0.008153	0.02439	0	0.01048	0	0.04703	0.05271	0.03159
339894	0.1743	0.02415	0.1735	0.06848	0.02709	0.08293	0.04022	0.05543	0.2902	0.1017	0.3564	0.1533	0.03997	0.215	0.2506
105374177	0.1342	0.03252	0.1335	0	0.07297	0.07446	0.1083	0.07465	0.335	0.04566	0.24	0.1032	0.1077	0.1448	0.1446
100498859	0.06348	0	0.1264	0.05818	0	0	0	0	0.1057	0	0.1817	0.0977	0	0	0.09123
57018	42.3	33.72	102.6	77.88	49.39	50.88	33.69	30.44	60.67	47.59	57.55	37.5	26.34	31.27	31.21
101928236	0.2041	0.2078	0.325	0.2432	0.296	0.3775	0.2252	0.159	0.1699	0.2176	0.2872	0.1675	0.2456	0.2986	0.2053
105374179	0.03502	0.01132	0.04648	0.0214	0.9778	0.3369	0.1131	0.02598	0.03887	0.01589	0.03341	0.03594	0.03747	0.1176	0.03356
79674	0.03434	0.05827	0.1453	0.1259	14.78	17.68	0.08317	0.01911	0.02858	0.04675	0.03685	0.03964	0.02755	0.1606	0.01234
5806	0.1599	0.2068	12.81	7.254	237.1	504.5	0.2582	0.5042	0.5324	0.9071	0.6864	0.4512	0.2566	1.189	0.2681
152078	0	0	0.1535	0.0314	0.03727	3.289	0	0	0.02852	0.02332	0	0	0	0	0
6474	0.3232	0.02162	30.43	34.46	39.32	0.04948	0.4679	0	0.167	0.03035	0.1435	0	0.6618	0.3849	0.4005
51319	0.6573	0.02845	13.72	12.13	12.47	2.781	0.7391	0.006531	0.5764	0.04794	0.5626	0	1.808	1.081	0.9194
110599565	0	0	0.2142	0.1479	0.05851	0	0	0	0	0	0	0	0	0	0
100996447	0.2143	0	3.017	2.525	3.897	0.7136	0.1483	0	0.1529	0	0.219	0	0.4422	0.2643	0.264
4291	1.448	0.5913	64.43	72	17.02	14.04	2.031	0.4453	1.903	0.8302	1.063	0.5866	3.609	2.413	2.93
85476	41.03	42.6	80.81	81.74	43.74	43.12	32.32	32.84	30.95	30.04	25.91	20.59	40.98	28.92	28.85
56925	0.1067	0.2069	1.203	0.4237	13	33.23	0.05742	0.1187	0.0592	0.09683	0.05088	0	0.1141	0.05117	0.1022
5918	0.08583	0.1248	3.802	16.24	7.353	6.883	0.0693	0.07164	0.1072	0.08764	0.1228	0	0.1722	0.03088	0.09252
112268457	0.02224	0.04313	0.3541	0.9579	0.1451	0.1481	0.1436	0	0.1111	0.03027	0.1273	0.06845	0.07137	0.192	0.09588
100287290	0.05613	0.04925	0.6199	0.7349	0.2878	0.1839	0.1381	0.1101	0.1691	0.1565	0.2295	0.1851	0.103	0.2346	0.2228
64747	29.47	36.19	96.12	85.63	99.26	98.98	21.4	28.22	19.2	24.55	15.71	22.19	24.31	20.47	11.42
105374181	0.0119	0.02308	0.02961	0.02727	0.01942	0.07264	0.01921	0.02649	0.01981	0.0243	0.08514	0.07326	0	0.01712	0.008551
100505385	18.33	62.79	86.21	58.75	6.138	18.97	15.33	46.67	28.08	51.61	29.09	43.64	18.7	25.3	31.76
654502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29970	17.37	59.54	84.21	57.69	5.235	15.89	14.81	46.63	26.22	50.9	28.94	46.62	17.98	25.16	32.31
100500803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100874433	0	0.1631	0.08372	0	0.2745	0	0	0	0	0	0	0.1294	0	0	0
101928351	0.03947	0.07654	0.1277	0.1989	0.05366	0.0219	0.0478	0.03294	0.0657	0.1343	0.1412	0.1367	0.09501	0.07099	0.04254
101928376	0.08282	0.1405	0.3504	0.3036	0.1351	0.02298	0	0.04609	0.1034	0.08457	0.1481	0.09561	0.1661	0.1788	0.1786
3592	1.843	3.439	6.265	6.055	3.707	1.853	1.348	3.173	1.737	2.793	1.244	3.479	3.292	3.102	7.796
730109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374314	0	0	0	0.05408	0	0	0	0	0	0	0	0	0	0	0
107986149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401097	0.1169	0.3777	4.091	4.873	3.008	2.616	0.1258	0.1517	0.09727	0.5038	0.1672	0.8693	0.125	0.2803	0.1959
100174949	21.73	15.51	31.51	22.5	15.87	17.53	18.17	12.58	17.61	15.43	16.28	9.258	18.26	20.91	13.3
57560	29.36	22.11	44.97	32.61	23.08	23.15	23.47	17.16	23.31	21.66	21.17	13.06	23.51	28.12	18.33
10051	170.3	163.1	251.7	210.6	45.13	37.29	138	124.6	23.57	91.92	24.33	43.43	139.6	55.95	32.68
406949	0	0.4968	0	0	0	0	0	0	0	0	0	0	0	0	0.7364
406951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286827	14.73	6.481	7.489	2.298	1.714	22.87	14.42	5.787	11.45	5.703	11.93	3.799	15.11	16.1	9.153
3840	31.38	22.32	56.79	59.97	35.54	46.84	28.14	22.95	28.09	22.52	22.26	19.48	33.55	28.47	38.44
677767	0	0.8853	0.1514	0.4183	0.331	0	0.4914	0.508	0	0.4143	0.2177	0	0.7326	0.8758	1.093
80117	0	0	0.07755	0.0357	0.1271	0	0	0	0	0	0	0	0	0	0
151742	0.135	1.368	1.057	0.6318	4.967	0.4733	0.1664	0.9095	0.2899	3.052	0.1373	2.734	0.2623	0.3068	0.143
8706	0.01037	0.03018	17.75	7.882	9.344	20	0.01675	0	0	0.05649	0.01484	0.01597	0	0	0.01491
105374186	0	0.01038	0.05328	0.009812	0.03494	0	0	0	0	0	0	0	0.01718	0	0.01539
51068	39.16	56.74	55.71	63.35	48.22	45.84	30.7	54.81	40.46	38.39	36.14	48.02	37.36	32.78	39.86
105374187	0.1602	0.1776	0.4899	0.75	1.077	0.127	0.1848	0.2102	0.6669	0.3506	0.5732	0.3876	0.1469	0.4529	0.1892
112268450	0.02873	0.02786	0.4233	0.3581	0.0125	0.04465	0.09279	0.08953	0.0861	0.03912	0.05756	0.01769	0.083	0.07442	0.03304
165679	1.012	1.036	1.732	2.24	0.03092	0	0.8537	0.7339	3.729	2.786	1.261	1.943	0.9854	1.882	1.316
107986150	0	0	0	0	0	0	0	0	0.4376	0	0	0	0	0	0
101243545	65.25	74.17	54.16	68	55.81	31.4	65.2	66.11	57	60.24	85.13	92.63	65.65	69.54	68.49
131149	0.03501	0.03395	0.03485	0	0	0	0	0.03897	0.05829	0	0	0.1078	0	0	0
107986048	0	0	0	0.2121	0	0	0	0	0	0.315	0	0	0.3713	0.9989	0
107986049	0.03128	0	7.691	4.616	0	0	0	0.03482	0	0	0	0	0	0	0
647107	0	0	0	0	0	0	0	0	0	0.045	0	0	0	0	0.04751
105374188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724419	0	0	0	0	0	0	0	0.03745	0	0	0	0	0	0	0
100302148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374191	0.01042	0.02021	0	0	0.02267	0	0	0	0.01735	0.07094	0.01491	0	0	0.105	0
107986151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0407
104355289	0	0	0.05922	0	0	0	0	0	0	0	0	0	0	0	0
107986050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01197
105374192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928405	0	0	0.02438	0	0	0	0	0	0	0	0	0	0.03931	0	0
22865	0.1044	0.04599	2.03	1.208	0.03096	0	0.04595	0.01056	0.1105	0.1679	0.06787	0.0146	0.07612	0.06825	0.01363
103695433	0	0	0	0.06111	0	0	0.2153	0	0	0.09078	0	0	0	0	0
590	187.8	293.7	76.25	81.36	3.782	8.57	150.4	200.9	99.94	207.5	67.34	132.4	197.3	164	236.6
105374194	2.55	2.092	0	0	0.2134	0	2.534	2.838	2.612	1.068	2.526	0.6038	3.462	3.951	2.819
105374193	0.04053	0.0393	0	0	0.04408	0	0.3272	0.2255	0.2699	0.2759	0.2899	0.1247	0.1301	0.4082	0.4077
105374195	0.5458	0.7057	0	0	0	0	0.5875	0.6074	0.9086	1.238	2.343	0.56	0.8759	1.309	1.569
105374196	0.04053	0.1965	0.04034	0.03714	0	0	0.1309	0	0.06747	0.1103	0.05799	0.06237	0.1301	0.2916	0.1747
79740	1.193	0.3118	0.9808	0.3707	0.1128	0.02302	0.9546	0.1731	1.968	0.4236	1.172	0.2554	0.5992	1.493	1.237
104310350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5276	1.675	1.211	8.504	5.801	0	0	1.925	0.6949	1.607	3.826	2.193	1.442	1.777	3.758	0.4895
105374197	0.2746	0.3043	0.5857	0.4434	0.01422	0	0.2745	0.1164	0.283	0.9079	0.4491	0.2214	0.3358	0.414	0.07517
151790	3.079	4.128	6.542	5.57	0.1019	0	2.853	2.175	1.827	6.488	2.26	2.843	2.256	4.411	0.5387
11235	70.35	67.66	39.08	41.52	31.63	34.18	58.48	52.39	46.55	38.98	35.38	34.17	55.71	45.58	63.57
5274	27.92	67.76	3.945	4.234	2.801	3.951	31.59	42.79	65.6	34.27	75.32	37.61	14.3	53.65	24.09
646168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986152	88.85	42.42	15.35	11.57	9.296	9.632	67.66	27.91	31.97	19.51	48.76	5.134	56.61	44.83	24.67
27333	1067	438.8	179.8	133.5	58.16	94.05	995.8	396.4	406.3	259	695.5	241.4	778.1	580.8	293.5
93556	4.259	3.195	12.3	8.678	0.2409	0.02891	5.132	2.508	6.245	6.721	7.381	3.428	3.156	4.779	4.175
693136	0	0.5072	0	0	0	0	0	0	0	0	0	0	0	0	0
105374200	0.00818	0.007933	0.057	0.05623	0	0	0.006604	0.004552	0	0.005568	0	0	0.01969	0.01177	0.02939
100507661	3.505	2.287	12.01	8.709	0.1466	0	5.115	1.8	9.088	5.597	9.355	2.905	2.812	6.207	5.134
105374201	0	0	0	0.1293	0	0	0	0	0	0	0	0	0	0	0.2027
107986051	0.07995	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2122	12.04	21.49	4.298	2.853	1.611	2.097	11.29	18.61	5.521	18.42	5.784	10.63	10.63	7.638	2.138
105374206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374205	0	0	0	0	0	0	0.1515	0.1044	0	0.3833	0	0	0	0.1351	0
7012	0.334	0.2159	0	0.102	0	0.4943	0	0.1239	0.3707	0.1516	0	0	0	0.1602	0.16
84517	0.03005	0.05828	0	0.05508	0.8498	4.636	0.1456	0.03344	0	0.2455	0.043	0	0	0.1297	0.04319
100189318	0	0	0	0	0	0	1.111	0	0	0	0	0	0	0	0
55892	20.41	20.79	23.33	21.65	14.63	17.17	17.61	16.74	16.22	16.56	19.45	15.82	17.84	17.19	19.42
151827	1.887	0.9778	1.845	1.6	4.623	1.42	1.418	0.7481	1.986	1.284	3.46	0.8344	1.044	1.669	1.06
344657	0	0	0.01894	0.01744	0.04139	0.1901	0	0	0	0	0	0	0	0	0
79782	0.01264	0.04905	0.02517	0.02318	0.02751	0.1123	0.02042	0.01407	0	0.01721	0	0.03892	0	0.0182	0.01817
344658	0	0	0.0199	0	0	0	0	0	0	0	0	0	0	0	0
100128164	0.1933	0.1944	0.278	0.3281	0.0701	0.07948	0.3584	0.2709	0.4411	0.3997	0.5226	0.2314	0.3448	0.5358	0.2985
7095	100.6	100.2	80.22	71.4	71.95	96	78.6	82.78	79.81	76.58	68.77	64.96	86.51	74.59	81.03
26996	0.9239	0.1194	1.992	1.905	0.067	0.03418	0.7459	0.1371	0.1538	0.08385	0.0661	0.2133	0.7166	0.7312	0.509
80012	31.48	28.07	38.78	40.88	14.41	15.39	29.57	25.22	30.95	27.33	32.97	26.18	32.07	33.84	34.01
105374209	0.1416	0.1373	0.2255	0.05191	0.03081	0.03143	0	0.03152	0.1414	0.03856	0.04052	0.08718	0.1818	0.0815	0.0407
5584	81.57	43.06	53.66	63.29	22.69	50.07	74.74	41.37	65.68	50.37	57.54	43.82	92.87	70.21	82.26
6498	11.29	8.216	17.93	14.99	9.829	57.78	7.604	6.592	5.863	11.85	4.934	2.592	6.179	6.506	4.474
5010	6.001	0.06786	1.811	0.2405	0.2664	4.311	10.62	0.2142	11.36	0.786	13.44	0.1077	9.49	9.013	2.766
102465497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.203
57709	0.02971	0.009604	0.009858	0.004538	0.2101	0.03298	0.007996	0.005511	0.7254	0.03371	0.5527	0	0.007947	0.2209	0.007117
101928583	0.007301	0.01416	0.01453	0.02007	0.1032	0.01621	0	0	0.04862	0.03976	0.0209	0	0	0.02101	0.01049
105374211	0.03301	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200916	79.64	41.99	17.62	22.02	204.2	96.06	59.13	29.77	38.25	33.22	41.05	34.5	74.28	63.48	42.62
56648	16.99	21.02	11.53	12.32	2.912	15.92	16.53	19.17	12.42	15.4	10.63	10.98	16.03	15.16	17.97
6514	0.01551	0	0.03088	0.2132	0	0.01722	0	0.01726	0	0	0	0	0.02489	0	0
23043	31.76	27.11	21.67	29.56	1.555	3.946	28.5	20.41	40.88	27.24	40.96	18.76	30.77	34.5	20.46
105374216	0.2488	0.2145	0.6261	1.748	0.0376	0.09207	0.1451	0.08462	0.1841	0.1976	0.178	0.08511	0.1442	0.1393	0.1391
693154	1.046	0	0	0.4794	0	0	0	0	0	1.424	0	0	0	0	0
102724479	4.985	3.356	2.34	3.054	0.1124	0.6307	2.794	1.552	1.505	2.215	1.441	0.8746	3.026	2.676	1.336
5337	28.34	31.07	12.94	10.52	15.32	5.189	35.52	33.17	26.01	31.51	39.19	46.92	36.18	35.29	35.32
389177	0	0.02381	0.02444	0	0	0	0	0.08197	0	0	0	0.03779	0.0394	0.03533	0
100874219	0	0	0	0	0	0	0.1899	0	0	0	0	0	0	0	0.169
105374218	0	0	0	0	0	0	0.1528	0	0	0	0	0	0	0	0
105374217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64778	59.36	35.62	55.34	61.5	28.46	91.73	63.99	46.84	42.22	42.35	40.24	30.28	64.77	55.59	55.37
107986153	1.405	0.5262	2.097	1.77	1.354	1.683	1.314	0.444	0.744	0.717	0.5024	0.4422	1.178	0.712	1.193
2693	0	0.01576	0	0.04469	0.05305	0	0	0	0	0.02213	0	0	0	0	0
8743	2.807	2.641	4.467	4.067	0.3109	49.98	2.063	1.964	1.511	1.922	0.8419	2.691	3.102	2.927	1.087
105374219	0	0.08648	0.08877	0.1635	0	0	0.432	0	0	0.1214	0	0	0.2863	0	0
57552	53.29	46.1	139.5	221	24.65	12.87	46.17	51.05	43.68	38.2	43.93	46.44	53.95	49.36	89.53
1894	137.9	131.2	138	206.5	17.42	14.1	130.5	112.6	34.46	85.23	40.34	42.68	111.2	52.79	30.95
107986052	0	0	0	0	0	0	0.1736	0	0	0	0	0	0	0	0
83893	0	0.04063	0.1043	0.07679	0.02279	0	0	0.02331	0	0.05704	0.05995	0.06448	0	0	0
105374221	0	0	0.08707	0	0	0	0	0	0	0	0	0	0	0	0
105374220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22871	5.998	5.583	11.76	6.833	0.2725	0.3804	5.581	4.543	2.586	4.777	2.049	2.343	6.058	4.713	2.14
105374225	0.01895	0.01838	0.0566	0.01737	0	0	0	0	0	0	0	0	0	0	0
100874010	0	0	0.1226	0.1129	0	0	0	0	0	0	0	0	0	0	0.1771
105374226	0.4202	0.3056	0	0	0	0	0.5089	0	0	0.429	0.1503	0.1617	0.1686	0.3023	0.151
254827	5.651	3.954	0.6612	0.8857	0.3186	3.157	5.166	3.64	1.797	3.005	1.621	1.75	4.453	3.283	1.588
107986027	0.3174	0.06155	0.3791	0.1745	0.06905	0	0	0	0.1057	0	0.1817	0.0977	0.2037	0.09134	0.09123
100862679	0	0.1193	0	0	0	0	0	0	0	0	0	0	0	0	0
100874244	0.3111	0.6637	0	0	0	0	0.4019	0.9001	1.761	0.9318	0.2671	0.6703	0.699	0.7163	0.3577
100616395	0	0	0	0	0	0	0.9887	0	1.019	0	0	0	0	0	0
100874245	0	0	0	0	0	0	0	0	0	0	0.1937	0	0	0.1948	0
102465858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374230	0.02219	0	0	0	0	0.07388	0	0	0	0	0	0	0	0	0
100505547	0	0.05923	0.1824	0.1679	0	0.2712	0.09863	0	0.1017	0.1663	0	0	0	0	0.08779
105374229	0	0	0	0	0	0	0	0.02204	0	0	0	0	0	0	0
101928684	0	0.02029	0	0	0	0	0	0	0	0	0	0	0	0	0
79718	82.49	84.37	59.15	70.05	24.28	55.8	66.12	64.85	52.79	99.5	57.7	54.57	83.9	84.97	95.79
107986053	0	0	0	0	0	0	0	0.2699	0	0	0.3471	0	0	0	0
100820709	0.02434	0	0.02423	0.06692	0	0.05403	0	0	0	0	0.06965	0.2248	0	0.03502	0.1049
100505566	0.04109	0.03984	0.2045	0.1506	0	5.655	0	0.04573	0	0	0	0.1897	0	0	0.05906
101928711	0	0	0.1295	0.05961	0	7.796	0	0	0	0	0	0.1001	0	0.09359	0
102724550	0	0	0.2535	0.1245	4.452	0.6219	0	0	0	0	0	0	0	0	0
107986154	0	0	0.08753	0.0403	0.04783	0.0976	0	0	0	0	0	0	0	0	0
105374234	0	0	0	0.1643	0.3901	4.777	0	0	0	0	0	0	0	0	0
107986155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374235	0	0	0	0	0.01103	0.03752	0	0	0	0.009205	0	0	0	0	0
100874330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104797538	0.1828	0.3768	0.1365	0.06284	0.6961	0.279	0.1107	0.4324	0.1522	0.3734	0.1308	0.1055	0.1467	0.6906	0.2628
10242	0.01795	0.1219	0.1251	0.06581	0.1367	0.1594	0	0.09989	0.1195	0.1955	0.1028	0.05526	0	0.3358	0.258
64393	35.3	78.51	21.27	19.02	37.75	83.76	30.27	54.76	92.5	67.21	101	90.4	45	142.3	189.9
101928739	0.2902	0.2814	0	0	0	0	0	0	0	0.1976	0	0	0	0	0
5290	33.07	28.96	17.67	17.25	9.32	16.52	30.75	25.15	25.38	23.67	20.18	23.44	31.19	27.99	31.9
27094	5.916	3.787	3.23	2.329	2.468	2.63	5.309	4.059	2.008	4.437	2.589	3.558	5	2.624	2.786
51193	25.84	19.47	18.29	18.17	10.86	11.09	19.02	16.3	12.94	15.42	13.6	11.77	19.94	12.81	16.92
55669	49.69	44.65	51.51	53.49	27.85	38.48	44.04	39.95	52.3	38.7	50.39	41.02	47.44	39.28	48.87
59345	104.2	128.3	30.82	34.14	17.15	46.38	87.63	114.8	24.52	56.41	19.98	42.62	87.92	32.97	41.58
107986157	0.063	0.04073	0	0	0	0	0	0	0.03496	0.02859	0.0601	0	0.0674	0	0
86	192.5	180.8	174.4	196.2	69.17	67.4	169.1	176	77.37	105.8	68.86	87.75	157.5	78.86	91.91
57129	180.3	184.2	128.9	135.7	81.57	64.08	151.2	161.9	86.17	86.73	54.86	53.73	146.9	86.26	106.4
4711	82.11	116.6	100.6	98.69	42.63	33.1	68.37	89.56	63.64	67.25	75.06	76.73	60.41	67.56	66.61
107986158	207.6	375.6	275.3	220.6	76.08	82.1	229.5	364.7	121.7	258.8	117.4	115.9	186.3	129	144.3
8975	41.09	27.25	25.38	20.24	9.106	11.36	35.96	29.46	16.44	20.71	19.7	14.19	35.9	26.48	11.13
51555	0.4774	0.1317	0.9791	0.6035	0.1119	0.07766	0.5449	0.1511	0.8907	0.3082	0.8952	0.2154	0.2906	0.4323	0.1834
101928790	0	0	0.06542	0	0.07149	0	0	0	0	0	0.09404	0	0	0	0
100505609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928856	0.05898	0.1144	0.7632	0.5766	0.02139	0	0.09524	0.08751	0.3927	0.2409	0.422	0.2723	0.1578	0.3112	0.113
151613	52.78	46.84	54.05	50.08	30.38	31.87	44.75	37.64	55.09	45.4	47.4	36.84	44.35	36.27	37.56
339829	10.01	5.934	7.962	6.41	3.69	3.331	6.384	4.414	8.993	8.136	8.103	2.751	5.487	3.962	2.532
101928882	0	0	0	0.01601	0	0	0	0.01944	0.02908	0	0	0.02689	0	0	0
